timestamp,complaint_type,borough,status
12/31/2015 02:54:13 PM,Illegal Parking,BRONX,Closed
12/31/2015 02:54:13 PM,Noise - Park,MANHATTAN,Closed
12/31/2015 02:51:15 PM,Illegal Parking,STATEN ISLAND,Closed
12/31/2015 02:51:09 PM,Animal Abuse,BROOKLYN,Closed
12/31/2015 02:49:12 PM,Homeless Encampment,MANHATTAN,Closed
12/31/2015 02:48:41 PM,Vending,BROOKLYN,Closed
12/31/2015 02:46:12 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/31/2015 02:45:59 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/31/2015 02:44:53 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/31/2015 02:43:17 PM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 02:34:33 PM,Derelict Vehicle,QUEENS,Closed
12/31/2015 02:34:30 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 02:33:28 PM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 02:29:14 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 02:28:25 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 02:27:13 PM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 02:26:25 PM,Illegal Parking,BRONX,Closed
12/31/2015 02:25:11 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/31/2015 02:23:39 PM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/31/2015 02:23:15 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 02:23:01 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 02:21:50 PM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 02:21:36 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 02:21:13 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 02:19:55 PM,Illegal Parking,QUEENS,Closed
12/31/2015 02:18:34 PM,Illegal Parking,QUEENS,Closed
12/31/2015 02:17:44 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/31/2015 02:17:33 PM,Illegal Parking,QUEENS,Closed
12/31/2015 02:16:04 PM,Illegal Parking,Unspecified,Open
12/31/2015 02:15:49 PM,Noise - Commercial,MANHATTAN,Closed
12/31/2015 02:15:11 PM,Illegal Parking,QUEENS,Closed
12/31/2015 02:14:56 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/31/2015 02:13:53 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 02:11:18 PM,Derelict Vehicle,BROOKLYN,Closed
12/31/2015 02:09:23 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 02:08:45 PM,Animal Abuse,BRONX,Closed
12/31/2015 02:06:41 PM,Blocked Driveway,BRONX,Closed
12/31/2015 02:05:18 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/31/2015 02:05:13 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 02:02:22 PM,Noise - Vehicle,QUEENS,Closed
12/31/2015 01:58:41 PM,Vending,MANHATTAN,Closed
12/31/2015 01:58:31 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 01:56:42 PM,Illegal Parking,BRONX,Closed
12/31/2015 01:55:50 PM,Blocked Driveway,STATEN ISLAND,Closed
12/31/2015 01:54:38 PM,Animal Abuse,MANHATTAN,Closed
12/31/2015 01:52:49 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 01:51:35 PM,Illegal Parking,QUEENS,Closed
12/31/2015 01:49:05 PM,Homeless Encampment,MANHATTAN,Closed
12/31/2015 01:46:52 PM,Noise - Commercial,MANHATTAN,Closed
12/31/2015 01:46:42 PM,Noise - Vehicle,BRONX,Closed
12/31/2015 01:46:21 PM,Noise - Commercial,MANHATTAN,Closed
12/31/2015 01:45:12 PM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/31/2015 01:40:53 PM,Noise - Commercial,MANHATTAN,Closed
12/31/2015 01:39:48 PM,Noise - Street/Sidewalk,BRONX,Closed
12/31/2015 01:39:47 PM,Illegal Parking,MANHATTAN,Closed
12/31/2015 01:35:34 PM,Noise - Commercial,BROOKLYN,Closed
12/31/2015 01:35:00 PM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 01:33:52 PM,Illegal Parking,STATEN ISLAND,Closed
12/31/2015 01:32:53 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 01:31:13 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 01:30:27 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 01:29:21 PM,Noise - Commercial,BROOKLYN,Closed
12/31/2015 01:28:00 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 01:26:05 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 01:26:00 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 01:22:23 PM,Illegal Parking,QUEENS,Closed
12/31/2015 01:16:37 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 01:16:07 PM,Derelict Vehicle,BROOKLYN,Closed
12/31/2015 01:12:12 PM,Blocked Driveway,BRONX,Closed
12/31/2015 01:11:51 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 01:11:21 PM,Illegal Parking,QUEENS,Closed
12/31/2015 01:09:36 PM,Homeless Encampment,MANHATTAN,Closed
12/31/2015 01:07:17 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 01:06:01 PM,Illegal Parking,MANHATTAN,Closed
12/31/2015 01:04:34 PM,Illegal Parking,BRONX,Closed
12/31/2015 12:59:18 PM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 12:55:29 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 12:53:56 PM,Illegal Parking,QUEENS,Closed
12/31/2015 12:53:48 PM,Noise - Commercial,BRONX,Closed
12/31/2015 12:49:43 PM,Drinking,STATEN ISLAND,Closed
12/31/2015 12:47:47 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 12:47:38 PM,Vending,MANHATTAN,Closed
12/31/2015 12:47:26 PM,Noise - Commercial,MANHATTAN,Closed
12/31/2015 12:46:29 PM,Blocked Driveway,BRONX,Closed
12/31/2015 12:43:00 PM,Derelict Vehicle,BROOKLYN,Closed
12/31/2015 12:41:54 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 12:40:15 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 12:38:40 PM,Vending,MANHATTAN,Closed
12/31/2015 12:38:10 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 12:37:56 PM,Illegal Parking,MANHATTAN,Closed
12/31/2015 12:36:26 PM,Noise - Commercial,BRONX,Closed
12/31/2015 12:33:27 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 12:30:30 PM,Derelict Vehicle,QUEENS,Closed
12/31/2015 12:30:28 PM,Illegal Parking,BRONX,Closed
12/31/2015 12:30:08 PM,Illegal Parking,STATEN ISLAND,Closed
12/31/2015 12:27:34 PM,Noise - Commercial,MANHATTAN,Closed
12/31/2015 12:26:04 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 12:23:20 PM,Animal Abuse,BROOKLYN,Closed
12/31/2015 12:22:30 PM,Vending,MANHATTAN,Closed
12/31/2015 12:22:30 PM,Traffic,MANHATTAN,Closed
12/31/2015 12:21:07 PM,Vending,MANHATTAN,Closed
12/31/2015 12:20:51 PM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 12:19:49 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 12:19:34 PM,Vending,MANHATTAN,Closed
12/31/2015 12:19:32 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 12:18:12 PM,Illegal Parking,BRONX,Closed
12/31/2015 12:17:59 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 12:17:43 PM,Vending,MANHATTAN,Closed
12/31/2015 12:16:38 PM,Blocked Driveway,BRONX,Closed
12/31/2015 12:15:29 PM,Vending,MANHATTAN,Closed
12/31/2015 12:14:07 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 12:13:56 PM,Blocked Driveway,BRONX,Closed
12/31/2015 12:13:52 PM,Vending,MANHATTAN,Closed
12/31/2015 12:13:18 PM,Illegal Parking,MANHATTAN,Closed
12/31/2015 12:12:16 PM,Derelict Vehicle,BROOKLYN,Closed
12/31/2015 12:11:54 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 12:11:35 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 12:11:17 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 12:11:01 PM,Derelict Vehicle,QUEENS,Closed
12/31/2015 12:10:24 PM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 12:07:10 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 12:07:00 PM,Blocked Driveway,QUEENS,Closed
12/31/2015 12:02:14 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 12:00:55 PM,Illegal Parking,BROOKLYN,Closed
12/31/2015 11:59:53 AM,Noise - Commercial,BROOKLYN,Closed
12/31/2015 11:57:26 AM,Blocked Driveway,BRONX,Closed
12/31/2015 11:57:22 AM,Derelict Vehicle,QUEENS,Closed
12/31/2015 11:57:21 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 11:56:53 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 11:56:47 AM,Derelict Vehicle,MANHATTAN,Closed
12/31/2015 11:56:44 AM,Noise - Commercial,BROOKLYN,Closed
12/31/2015 11:52:51 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 11:52:44 AM,Illegal Parking,BRONX,Closed
12/31/2015 11:51:54 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 11:48:51 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 11:47:48 AM,Derelict Vehicle,BROOKLYN,Closed
12/31/2015 11:47:32 AM,Derelict Vehicle,BROOKLYN,Closed
12/31/2015 11:47:28 AM,Derelict Vehicle,BROOKLYN,Closed
12/31/2015 11:46:54 AM,Illegal Parking,BRONX,Closed
12/31/2015 11:45:31 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 11:45:15 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 11:44:41 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 11:43:23 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 11:38:58 AM,Animal Abuse,MANHATTAN,Closed
12/31/2015 11:38:19 AM,Illegal Parking,STATEN ISLAND,Closed
12/31/2015 11:36:11 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 11:35:42 AM,Blocked Driveway,STATEN ISLAND,Closed
12/31/2015 11:34:33 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 11:34:26 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 11:34:14 AM,Vending,MANHATTAN,Closed
12/31/2015 11:33:13 AM,Derelict Vehicle,BROOKLYN,Closed
12/31/2015 11:32:42 AM,Blocked Driveway,BRONX,Closed
12/31/2015 11:32:05 AM,Vending,MANHATTAN,Closed
12/31/2015 11:29:47 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 11:27:33 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 11:27:17 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 11:27:00 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 11:26:56 AM,Blocked Driveway,BRONX,Closed
12/31/2015 11:25:13 AM,Vending,MANHATTAN,Closed
12/31/2015 11:23:22 AM,Vending,MANHATTAN,Closed
12/31/2015 11:23:21 AM,Noise - Commercial,MANHATTAN,Closed
12/31/2015 11:19:24 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 11:19:04 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 11:17:32 AM,Animal Abuse,QUEENS,Closed
12/31/2015 11:17:18 AM,Derelict Vehicle,BROOKLYN,Closed
12/31/2015 11:16:57 AM,Noise - Vehicle,QUEENS,Closed
12/31/2015 11:16:44 AM,Noise - Commercial,MANHATTAN,Closed
12/31/2015 11:14:46 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 11:14:13 AM,Blocked Driveway,BRONX,Closed
12/31/2015 11:12:26 AM,Vending,MANHATTAN,Closed
12/31/2015 11:12:16 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 11:11:57 AM,Noise - Commercial,BRONX,Closed
12/31/2015 11:10:46 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 11:10:33 AM,Vending,MANHATTAN,Closed
12/31/2015 11:10:26 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 11:09:51 AM,Homeless Encampment,MANHATTAN,Closed
12/31/2015 11:08:04 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 11:06:50 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 11:06:40 AM,Homeless Encampment,MANHATTAN,Closed
12/31/2015 11:06:36 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 11:05:18 AM,Homeless Encampment,MANHATTAN,Closed
12/31/2015 11:03:50 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 11:00:27 AM,Animal Abuse,BRONX,Closed
12/31/2015 10:58:40 AM,Vending,MANHATTAN,Closed
12/31/2015 10:54:50 AM,Vending,MANHATTAN,Closed
12/31/2015 10:52:46 AM,Noise - House of Worship,QUEENS,Closed
12/31/2015 10:51:38 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 10:51:16 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 10:47:10 AM,Animal Abuse,BROOKLYN,Closed
12/31/2015 10:43:51 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 10:42:19 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 10:40:28 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 10:39:30 AM,Blocked Driveway,BRONX,Closed
12/31/2015 10:35:20 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 10:34:35 AM,Illegal Parking,QUEENS,Closed
12/31/2015 10:33:21 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 10:32:29 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 10:31:48 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 10:29:52 AM,Urinating in Public,QUEENS,Closed
12/31/2015 10:28:18 AM,Blocked Driveway,BRONX,Closed
12/31/2015 10:25:49 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 10:25:08 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 10:20:55 AM,Derelict Vehicle,QUEENS,Closed
12/31/2015 10:19:41 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 10:19:23 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 10:18:33 AM,Noise - Park,BROOKLYN,Closed
12/31/2015 10:17:47 AM,Noise - Commercial,BRONX,Closed
12/31/2015 10:16:50 AM,Homeless Encampment,QUEENS,Closed
12/31/2015 10:14:17 AM,Vending,MANHATTAN,Closed
12/31/2015 10:12:46 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 10:12:14 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 10:12:07 AM,Vending,MANHATTAN,Closed
12/31/2015 10:09:48 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 10:09:32 AM,Derelict Vehicle,QUEENS,Closed
12/31/2015 10:09:09 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 10:08:16 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 10:06:54 AM,Illegal Parking,QUEENS,Closed
12/31/2015 10:05:38 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 10:05:33 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 10:03:54 AM,Derelict Vehicle,QUEENS,Closed
12/31/2015 10:02:32 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 10:01:42 AM,Derelict Vehicle,QUEENS,Closed
12/31/2015 09:59:55 AM,Derelict Vehicle,BROOKLYN,Closed
12/31/2015 09:58:06 AM,Noise - Street/Sidewalk,Unspecified,Open
12/31/2015 09:57:43 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 09:57:41 AM,Blocked Driveway,BRONX,Closed
12/31/2015 09:56:59 AM,Derelict Vehicle,QUEENS,Closed
12/31/2015 09:56:40 AM,Illegal Parking,QUEENS,Closed
12/31/2015 09:56:07 AM,Vending,MANHATTAN,Closed
12/31/2015 09:55:24 AM,Derelict Vehicle,QUEENS,Closed
12/31/2015 09:54:25 AM,Derelict Vehicle,QUEENS,Closed
12/31/2015 09:54:19 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 09:49:50 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 09:49:39 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 09:42:44 AM,Derelict Vehicle,QUEENS,Closed
12/31/2015 09:42:27 AM,Illegal Parking,QUEENS,Closed
12/31/2015 09:42:13 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 09:41:22 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 09:40:52 AM,Illegal Parking,QUEENS,Closed
12/31/2015 09:40:19 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 09:40:18 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 09:39:40 AM,Illegal Parking,QUEENS,Closed
12/31/2015 09:38:40 AM,Illegal Parking,BRONX,Closed
12/31/2015 09:38:26 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 09:37:47 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 09:37:39 AM,Derelict Vehicle,BROOKLYN,Closed
12/31/2015 09:37:38 AM,Derelict Vehicle,BRONX,Closed
12/31/2015 09:35:40 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 09:35:17 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 09:34:35 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 09:34:30 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 09:33:07 AM,Illegal Parking,BRONX,Closed
12/31/2015 09:33:06 AM,Illegal Parking,QUEENS,Closed
12/31/2015 09:31:59 AM,Illegal Parking,BRONX,Closed
12/31/2015 09:28:43 AM,Noise - Vehicle,BROOKLYN,Closed
12/31/2015 09:27:01 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 09:26:14 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 09:25:48 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 09:24:35 AM,Drinking,BROOKLYN,Closed
12/31/2015 09:23:25 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 09:21:26 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 09:14:45 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 09:14:37 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 09:14:17 AM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/31/2015 09:14:11 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 09:10:39 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 09:09:23 AM,Urinating in Public,QUEENS,Closed
12/31/2015 09:06:54 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 09:05:41 AM,Blocked Driveway,BRONX,Closed
12/31/2015 09:00:31 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 08:57:59 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 08:55:37 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 08:52:12 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 08:51:22 AM,Derelict Vehicle,STATEN ISLAND,Closed
12/31/2015 08:49:53 AM,Illegal Parking,BRONX,Closed
12/31/2015 08:49:03 AM,Blocked Driveway,BRONX,Closed
12/31/2015 08:48:08 AM,Noise - Vehicle,MANHATTAN,Closed
12/31/2015 08:47:45 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 08:47:28 AM,Illegal Parking,QUEENS,Closed
12/31/2015 08:46:54 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 08:46:52 AM,Blocked Driveway,BRONX,Closed
12/31/2015 08:46:39 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 08:45:49 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 08:45:32 AM,Blocked Driveway,BRONX,Closed
12/31/2015 08:44:14 AM,Illegal Parking,QUEENS,Closed
12/31/2015 08:43:46 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 08:42:57 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 08:42:47 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 08:40:27 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 08:40:08 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 08:40:03 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 08:38:55 AM,Noise - Vehicle,BROOKLYN,Closed
12/31/2015 08:38:49 AM,Derelict Vehicle,BROOKLYN,Closed
12/31/2015 08:37:34 AM,Drinking,QUEENS,Closed
12/31/2015 08:37:25 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 08:37:13 AM,Illegal Parking,QUEENS,Closed
12/31/2015 08:31:42 AM,Homeless Encampment,BROOKLYN,Closed
12/31/2015 08:30:09 AM,Noise - Commercial,BRONX,Closed
12/31/2015 08:28:33 AM,Noise - Vehicle,MANHATTAN,Closed
12/31/2015 08:25:01 AM,Illegal Parking,QUEENS,Closed
12/31/2015 08:24:01 AM,Illegal Parking,QUEENS,Closed
12/31/2015 08:22:47 AM,Homeless Encampment,MANHATTAN,Closed
12/31/2015 08:22:27 AM,Illegal Parking,STATEN ISLAND,Closed
12/31/2015 08:22:00 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 08:21:39 AM,Illegal Parking,BRONX,Closed
12/31/2015 08:15:02 AM,Derelict Vehicle,STATEN ISLAND,Closed
12/31/2015 08:15:00 AM,Derelict Vehicle,QUEENS,Closed
12/31/2015 08:09:54 AM,Blocked Driveway,MANHATTAN,Closed
12/31/2015 08:08:41 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 08:07:29 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 08:04:08 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 08:00:06 AM,Blocked Driveway,BRONX,Closed
12/31/2015 07:58:31 AM,Illegal Parking,QUEENS,Closed
12/31/2015 07:57:24 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 07:57:11 AM,Illegal Parking,QUEENS,Closed
12/31/2015 07:56:58 AM,Illegal Parking,QUEENS,Closed
12/31/2015 07:56:22 AM,Blocked Driveway,BRONX,Closed
12/31/2015 07:51:35 AM,Noise - Commercial,QUEENS,Closed
12/31/2015 07:51:13 AM,Homeless Encampment,MANHATTAN,Closed
12/31/2015 07:48:50 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 07:48:33 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 07:48:28 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 07:45:12 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 07:43:19 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 07:43:04 AM,Derelict Vehicle,BROOKLYN,Closed
12/31/2015 07:42:11 AM,Illegal Parking,STATEN ISLAND,Closed
12/31/2015 07:40:40 AM,Illegal Parking,STATEN ISLAND,Closed
12/31/2015 07:39:58 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 07:39:13 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 07:35:46 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 07:31:33 AM,Blocked Driveway,BRONX,Closed
12/31/2015 07:30:07 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 07:29:35 AM,Noise - Vehicle,MANHATTAN,Closed
12/31/2015 07:29:02 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 07:28:57 AM,Blocked Driveway,STATEN ISLAND,Closed
12/31/2015 07:28:47 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 07:20:29 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 07:19:08 AM,Illegal Parking,QUEENS,Closed
12/31/2015 07:18:20 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 07:15:48 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 07:14:23 AM,Blocked Driveway,BRONX,Closed
12/31/2015 07:12:09 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 07:11:15 AM,Illegal Parking,QUEENS,Closed
12/31/2015 07:11:06 AM,Derelict Vehicle,QUEENS,Closed
12/31/2015 07:09:54 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 07:07:34 AM,Blocked Driveway,BRONX,Closed
12/31/2015 07:05:45 AM,Illegal Parking,QUEENS,Closed
12/31/2015 07:03:36 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 07:02:11 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 06:59:09 AM,Derelict Vehicle,MANHATTAN,Closed
12/31/2015 06:57:23 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 06:55:48 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 06:53:57 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 06:50:36 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 06:48:56 AM,Blocked Driveway,BRONX,Closed
12/31/2015 06:48:46 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 06:31:41 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 06:30:25 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 06:26:39 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 06:22:30 AM,Illegal Parking,STATEN ISLAND,Closed
12/31/2015 06:20:15 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 06:14:06 AM,Illegal Parking,QUEENS,Closed
12/31/2015 06:12:47 AM,Blocked Driveway,BRONX,Closed
12/31/2015 06:05:39 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 05:57:33 AM,Illegal Parking,MANHATTAN,Closed
12/31/2015 05:54:38 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 05:52:49 AM,Blocked Driveway,BRONX,Closed
12/31/2015 05:51:30 AM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/31/2015 05:49:46 AM,Derelict Vehicle,MANHATTAN,Closed
12/31/2015 05:49:20 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 05:47:06 AM,Blocked Driveway,BRONX,Closed
12/31/2015 05:45:41 AM,Noise - Vehicle,MANHATTAN,Closed
12/31/2015 05:44:33 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 05:43:06 AM,Noise - Street/Sidewalk,MANHATTAN,Closed
12/31/2015 05:42:40 AM,Noise - Vehicle,MANHATTAN,Closed
12/31/2015 05:42:24 AM,Noise - Vehicle,BROOKLYN,Closed
12/31/2015 05:41:44 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 05:38:29 AM,Noise - Street/Sidewalk,BROOKLYN,Closed
12/31/2015 05:34:50 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 05:24:37 AM,Illegal Parking,BROOKLYN,Closed
12/31/2015 05:21:41 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 05:16:35 AM,Blocked Driveway,BROOKLYN,Closed
12/31/2015 04:58:30 AM,Illegal Parking,STATEN ISLAND,Closed
12/31/2015 04:54:42 AM,Illegal Parking,QUEENS,Closed
12/31/2015 04:38:06 AM,Blocked Driveway,BRONX,Closed
12/31/2015 04:34:36 AM,Blocked Driveway,BRONX,Closed
12/31/2015 04:27:57 AM,Blocked Driveway,QUEENS,Closed
12/31/2015 04:06:46 AM,Noise - Vehicle,MANHATTAN,Closed
12/31/2015 04:02:44 AM,Blocked Driveway,BRONX,Closed
12/31/2015 03:50:18 AM,Noise - Vehicle,QUEENS,Closed
12/31/2015 03:40:04 AM,Noise - Commercial,BRONX,Closed
